txn_id,is_fraud
22086,0
22087,0
22088,0
22089,1
22090,1
22091,1
22092,1
22093,0
22094,0
22095,1
22096,0
22097,0
22098,0
22099,0
22100,1
22101,0
22102,0
22103,1
22104,1
22105,0
22106,0
22107,1
22108,0
22109,0
22110,1
22111,0
22112,0
22113,0
22114,0
22115,1
22116,0
22117,1
22118,1
22119,0
22120,0
22121,1
22122,0
22123,0
22124,0
22125,0
22126,1
22127,0
22128,0
22129,0
22130,0
22131,0
22132,1
22133,0
22134,1
22135,1
22136,0
22137,0
22138,0
22139,0
22140,0
22141,0
22142,0
22143,0
22144,0
22145,0
22146,0
22147,0
22148,0
22149,0
22150,0
22151,1
22152,0
22153,1
22154,0
22155,1
22156,0
22157,1
22158,0
22159,0
22160,0
22161,1
22162,0
22163,0
22164,0
22165,0
22166,1
22167,0
22168,0
22169,0
22170,1
22171,1
22172,1
22173,0
22174,0
22175,0
22176,0
22177,0
22178,0
22179,0
22180,0
22181,0
22182,0
22183,0
22184,0
22185,0
22186,1
22187,1
22188,0
22189,0
22190,0
22191,1
22192,1
22193,1
22194,0
22195,1
22196,0
22197,0
22198,0
22199,1
22200,1
22201,0
22202,1
22203,1
22204,0
22205,1
22206,1
22207,0
22208,0
22209,0
22210,0
22211,0
22212,1
22213,0
22214,1
22215,0
22216,0
22217,0
22218,0
22219,0
22220,0
22221,1
22222,1
22223,0
22224,0
22225,0
22226,0
22227,0
22228,0
22229,0
22230,1
22231,1
22232,1
22233,0
22234,0
22235,0
22236,0
22237,0
22238,0
22239,0
22240,0
22241,0
22242,1
22243,0
22244,0
22245,0
22246,0
22247,0
22248,0
22249,1
22250,0
22251,0
22252,0
22253,0
22254,0
22255,1
22256,1
22257,0
22258,0
22259,0
22260,0
22261,0
22262,1
22263,1
22264,0
22265,0
22266,0
22267,0
22268,0
22269,0
22270,0
22271,0
22272,0
22273,0
22274,0
22275,1
22276,0
22277,0
22278,0
22279,0
22280,0
22281,1
22282,1
22283,0
22284,0
22285,0
22286,1
22287,0
22288,0
22289,0
22290,0
22291,0
22292,1
22293,1
22294,0
22295,1
22296,0
22297,0
22298,0
22299,0
22300,0
22301,1
22302,0
22303,0
22304,0
22305,1
22306,1
22307,1
22308,0
22309,0
22310,0
22311,0
22312,0
22313,1
22314,1
22315,0
22316,0
22317,1
22318,0
22319,0
22320,0
22321,0
22322,0
22323,0
22324,0
22325,0
22326,1
22327,0
22328,0
22329,1
22330,0
22331,0
22332,1
22333,1
22334,0
22335,0
22336,0
22337,1
22338,0
22339,1
22340,0
22341,0
22342,1
22343,0
22344,0
22345,1
22346,1
22347,1
22348,0
22349,0
22350,0
22351,1
22352,0
22353,0
22354,1
22355,0
22356,1
22357,0
22358,0
22359,0
22360,0
22361,1
22362,1
22363,0
22364,1
22365,0
22366,1
22367,0
22368,0
22369,0
22370,0
22371,0
22372,1
22373,1
22374,1
22375,1
22376,0
22377,1
22378,0
22379,0
22380,0
22381,0
22382,0
22383,0
22384,0
22385,0
22386,0
22387,0
22388,1
22389,0
22390,0
22391,0
22392,1
22393,0
22394,0
22395,0
22396,1
22397,0
22398,0
22399,0
22400,0
22401,0
22402,0
22403,0
22404,0
22405,1
22406,1
22407,1
22408,1
22409,0
22410,1
22411,0
22412,0
22413,0
22414,1
22415,1
22416,1
22417,0
22418,1
22419,1
22420,0
22421,1
22422,0
22423,1
22424,1
22425,0
22426,1
22427,0
22428,0
22429,0
22430,1
22431,0
22432,1
22433,0
22434,0
22435,0
22436,1
22437,0
22438,0
22439,0
22440,0
22441,0
22442,0
22443,1
22444,0
22445,0
22446,0
22447,0
22448,0
22449,0
22450,0
22451,1
22452,1
22453,0
22454,0
22455,0
22456,1
22457,0
22458,0
22459,0
22460,0
22461,0
22462,0
22463,1
22464,0
22465,0
22466,0
22467,0
22468,1
22469,1
22470,0
22471,1
22472,0
22473,0
22474,0
22475,0
22476,1
22477,0
22478,0
22479,1
22480,0
22481,0
22482,1
22483,0
22484,1
22485,1
22486,0
22487,0
22488,0
22489,0
22490,0
22491,0
22492,1
22493,0
22494,0
22495,1
22496,0
22497,0
22498,1
22499,1
22500,0
22501,1
22502,0
22503,0
22504,0
22505,0
22506,0
22507,0
22508,0
22509,0
22510,1
22511,0
22512,1
22513,0
22514,0
22515,0
22516,0
22517,1
22518,0
22519,0
22520,0
22521,0
22522,0
22523,0
22524,1
22525,0
22526,0
22527,1
22528,1
22529,0
22530,0
22531,0
22532,0
22533,0
22534,0
22535,0
22536,1
22537,0
22538,1
22539,0
22540,1
22541,1
22542,1
22543,0
22544,0
22545,0
22546,0
22547,1
22548,0
22549,0
22550,0
22551,1
22552,1
22553,1
22554,0
22555,0
22556,0
22557,1
22558,0
22559,0
22560,0
22561,0
22562,0
22563,1
22564,0
22565,0
22566,0
22567,0
22568,1
22569,0
22570,0
22571,0
22572,0
22573,0
22574,1
22575,0
22576,0
22577,0
22578,1
22579,1
22580,0
22581,0
22582,0
22583,0
22584,0
22585,0
22586,1
22587,1
22588,0
22589,0
22590,0
22591,1
22592,0
22593,0
22594,1
22595,0
22596,1
22597,0
22598,0
22599,0
22600,0
22601,1
22602,0
22603,0
22604,1
22605,1
22606,0
22607,1
22608,0
22609,0
22610,0
22611,0
22612,0
22613,0
22614,0
22615,0
22616,1
22617,0
22618,0
22619,0
22620,1
22621,0
22622,0
22623,0
22624,0
22625,1
22626,0
22627,0
22628,0
22629,0
22630,0
22631,0
22632,0
22633,0
22634,1
22635,0
22636,0
22637,1
22638,1
22639,1
22640,0
22641,1
22642,0
22643,0
22644,0
22645,0
22646,0
22647,0
22648,0
22649,0
22650,1
22651,0
22652,0
22653,0
22654,1
22655,0
22656,0
22657,1
22658,0
22659,0
22660,0
22661,0
22662,0
22663,1
22664,1
22665,0
22666,1
22667,0
22668,0
22669,0
22670,0
22671,0
22672,0
22673,0
22674,0
22675,0
22676,1
22677,0
22678,1
22679,0
22680,0
22681,0
22682,1
22683,0
22684,0
22685,1
22686,0
22687,0
22688,1
22689,1
22690,0
22691,1
22692,0
22693,1
22694,0
22695,0
22696,0
22697,0
22698,0
22699,1
22700,1
22701,1
22702,1
22703,1
22704,0
22705,0
22706,1
22707,1
22708,0
22709,0
22710,0
22711,1
22712,1
22713,1
22714,0
22715,0
22716,0
22717,0
22718,0
22719,1
22720,1
22721,0
22722,0
22723,0
22724,0
22725,0
22726,0
22727,0
22728,0
22729,1
22730,0
22731,0
22732,1
22733,1
22734,0
22735,0
22736,0
22737,1
22738,0
22739,1
22740,0
22741,1
22742,0
22743,0
22744,1
22745,1
22746,1
22747,1
22748,1
22749,0
22750,0
22751,0
22752,1
22753,1
22754,1
22755,0
22756,0
22757,0
22758,0
22759,1
22760,1
22761,0
22762,0
22763,0
22764,1
22765,1
22766,0
22767,0
22768,0
22769,0
22770,0
22771,0
22772,0
22773,0
22774,0
22775,1
22776,1
22777,0
22778,1
22779,0
22780,0
22781,1
22782,1
22783,1
22784,0
22785,1
22786,1
22787,0
22788,0
22789,0
22790,0
22791,0
22792,0
22793,0
22794,0
22795,0
22796,0
22797,0
22798,1
22799,1
22800,0
22801,0
22802,1
22803,0
22804,0
22805,0
22806,1
22807,0
22808,0
22809,0
22810,0
22811,0
22812,0
22813,0
22814,0
22815,0
22816,0
22817,1
22818,1
22819,0
22820,1
22821,0
22822,0
22823,0
22824,0
22825,1
22826,0
22827,1
22828,0
22829,0
22830,0
22831,0
22832,0
22833,0
22834,0
22835,0
22836,0
22837,1
22838,0
22839,0
22840,0
22841,0
22842,0
22843,0
22844,0
22845,0
22846,0
22847,0
22848,0
22849,0
22850,0
22851,0
22852,1
22853,0
22854,0
22855,0
22856,0
22857,0
22858,0
22859,0
22860,1
22861,0
22862,0
22863,0
22864,1
22865,1
22866,0
22867,0
22868,1
22869,0
22870,0
22871,0
22872,0
22873,0
22874,0
22875,1
22876,0
22877,0
22878,0
22879,1
22880,0
22881,0
22882,0
22883,0
22884,0
22885,0
22886,1
22887,0
22888,1
22889,0
22890,1
22891,1
22892,0
22893,0
22894,1
22895,0
22896,0
22897,0
22898,1
22899,1
22900,1
22901,0
22902,0
22903,0
22904,0
22905,0
22906,0
22907,0
22908,0
22909,1
22910,0
22911,0
22912,0
22913,1
22914,0
22915,0
22916,0
22917,0
22918,0
22919,0
22920,1
22921,1
22922,0
22923,1
22924,1
22925,0
22926,1
22927,0
22928,0
22929,0
22930,0
22931,1
22932,0
22933,0
22934,0
22935,1
22936,0
22937,1
22938,0
22939,1
22940,0
22941,1
22942,1
22943,0
22944,0
22945,0
22946,0
22947,0
22948,1
22949,0
22950,0
22951,0
22952,0
22953,1
22954,0
22955,0
22956,1
22957,1
22958,1
22959,0
22960,0
22961,1
22962,0
22963,0
22964,0
22965,0
22966,0
22967,1
22968,0
22969,1
22970,0
22971,0
22972,0
22973,1
22974,0
22975,0
22976,0
22977,0
22978,0
22979,0
22980,0
22981,0
22982,0
22983,1
22984,0
22985,0
22986,0
22987,1
22988,0
22989,0
22990,1
22991,0
22992,0
22993,1
22994,1
22995,0
22996,1
22997,1
22998,1
22999,0
23000,1
23001,0
23002,1
23003,1
23004,1
23005,0
23006,0
23007,1
23008,0
23009,0
23010,1
23011,0
23012,0
23013,0
23014,1
23015,0
23016,0
23017,0
23018,1
23019,0
23020,0
23021,0
23022,1
23023,0
23024,0
23025,0
23026,0
23027,0
23028,0
23029,0
23030,0
23031,0
23032,0
23033,0
23034,0
23035,0
23036,0
23037,1
23038,1
23039,0
23040,1
23041,0
23042,0
23043,0
23044,0
23045,0
23046,1
23047,0
23048,1
23049,1
23050,0
23051,0
23052,0
23053,0
23054,1
23055,1
23056,1
23057,0
23058,0
23059,1
23060,0
23061,0
23062,0
23063,0
23064,1
23065,0
23066,1
23067,0
23068,0
23069,0
23070,0
23071,0
23072,1
23073,1
23074,0
23075,1
23076,1
23077,0
23078,0
23079,1
23080,0
23081,0
23082,0
23083,1
23084,0
23085,0
23086,1
23087,0
23088,0
23089,0
23090,1
23091,0
23092,1
23093,1
23094,0
23095,0
23096,0
23097,0
23098,0
23099,0
23100,0
23101,0
23102,1
23103,0
23104,0
23105,0
23106,0
23107,0
23108,0
23109,0
23110,0
23111,0
23112,1
23113,0
23114,0
23115,0
23116,0
23117,0
23118,1
23119,1
23120,0
23121,1
23122,0
23123,0
23124,1
23125,0
23126,1
23127,1
23128,1
23129,1
23130,1
23131,0
23132,0
23133,0
23134,0
23135,1
23136,1
23137,0
23138,1
23139,1
23140,1
23141,0
23142,0
23143,0
23144,1
23145,0
23146,1
23147,0
23148,1
23149,1
23150,0
23151,0
23152,1
23153,0
23154,1
23155,0
23156,0
23157,0
23158,1
23159,0
23160,0
23161,0
23162,1
23163,0
23164,0
23165,0
23166,0
23167,0
23168,0
23169,1
23170,1
23171,0
23172,1
23173,0
23174,1
23175,0
23176,0
23177,0
23178,1
23179,0
23180,0
23181,1
23182,1
23183,0
23184,0
23185,1
23186,0
23187,1
23188,0
23189,0
23190,0
23191,0
23192,1
23193,0
23194,0
23195,1
23196,1
23197,0
23198,0
23199,1
23200,1
23201,0
23202,0
23203,0
23204,1
23205,0
23206,0
23207,1
23208,0
23209,0
23210,0
23211,0
23212,0
23213,1
23214,0
23215,0
23216,0
23217,1
23218,1
23219,0
23220,1
23221,1
23222,0
23223,0
23224,0
23225,0
23226,0
23227,1
23228,1
23229,1
23230,0
23231,0
23232,0
23233,0
23234,1
23235,1
23236,1
23237,1
23238,0
23239,1
23240,0
23241,1
23242,0
23243,0
23244,0
23245,0
23246,0
23247,0
23248,0
23249,0
23250,0
23251,1
23252,0
23253,0
23254,0
23255,0
23256,0
23257,0
23258,1
23259,1
23260,1
23261,1
23262,0
23263,0
23264,0
23265,0
23266,0
23267,0
23268,1
23269,0
23270,0
23271,1
23272,1
23273,0
23274,1
23275,1
23276,1
23277,0
23278,0
23279,1
23280,0
23281,1
23282,0
23283,1
23284,1
23285,1
23286,1
23287,0
23288,1
23289,0
23290,0
23291,0
23292,1
23293,0
23294,0
23295,0
23296,0
23297,1
23298,0
23299,0
23300,0
23301,0
23302,1
23303,0
23304,0
23305,0
23306,0
23307,0
23308,1
23309,0
23310,1
23311,0
23312,0
23313,0
23314,0
23315,0
23316,0
23317,1
23318,0
23319,0
23320,0
23321,1
23322,0
23323,1
23324,1
23325,0
23326,0
23327,0
23328,0
23329,0
23330,1
23331,1
23332,0
23333,1
23334,0
23335,0
23336,0
23337,1
23338,0
23339,0
23340,0
23341,0
23342,0
23343,0
23344,1
23345,0
23346,1
23347,0
23348,0
23349,1
23350,0
23351,0
23352,0
23353,0
23354,0
23355,1
23356,0
23357,0
23358,1
23359,1
23360,0
23361,0
23362,0
23363,1
23364,0
23365,0
23366,1
23367,0
23368,0
23369,1
23370,0
23371,1
23372,0
23373,0
23374,1
23375,0
23376,0
23377,0
23378,0
23379,0
23380,0
23381,1
23382,1
23383,0
23384,1
23385,0
23386,0
23387,1
23388,0
23389,0
23390,0
23391,0
23392,0
23393,0
23394,0
23395,1
23396,1
23397,1
23398,1
23399,0
23400,0
23401,0
23402,0
23403,0
23404,0
23405,0
23406,0
23407,1
23408,0
23409,0
23410,0
23411,1
23412,0
23413,0
23414,0
23415,0
23416,0
23417,0
23418,0
23419,0
23420,0
23421,0
23422,1
23423,0
23424,0
23425,1
23426,0
23427,0
23428,0
23429,1
23430,1
23431,0
23432,0
23433,0
23434,0
23435,0
23436,1
23437,0
23438,0
23439,1
23440,0
23441,1
23442,1
23443,1
23444,0
23445,0
23446,1
23447,0
23448,0
23449,1
23450,0
23451,0
23452,1
23453,0
23454,0
23455,0
23456,0
23457,0
23458,1
23459,0
23460,1
23461,0
23462,0
23463,1
23464,0
23465,1
23466,0
23467,0
23468,0
23469,0
23470,0
23471,0
23472,0
23473,0
23474,0
23475,0
23476,0
23477,1
23478,1
23479,0
23480,0
23481,0
23482,0
23483,0
23484,0
23485,1
23486,0
23487,1
23488,0
23489,0
23490,1
23491,1
23492,0
23493,0
23494,0
23495,0
23496,1
23497,0
23498,0
23499,1
23500,0
23501,1
23502,0
23503,1
23504,0
23505,0
23506,0
23507,0
23508,0
23509,0
23510,0
23511,1
23512,0
23513,0
23514,1
23515,0
23516,1
23517,0
23518,0
23519,0
23520,0
23521,1
23522,0
23523,0
23524,0
23525,1
23526,0
23527,0
23528,0
23529,1
23530,1
23531,1
23532,0
23533,1
23534,0
23535,0
23536,1
23537,0
23538,1
23539,0
23540,0
23541,0
23542,0
23543,1
23544,1
23545,1
23546,0
23547,0
23548,0
23549,1
23550,0
23551,0
23552,0
23553,1
23554,0
23555,0
23556,0
23557,0
23558,0
23559,1
23560,0
23561,0
23562,0
23563,0
23564,1
23565,1
23566,0
23567,0
23568,0
23569,0
23570,1
23571,0
23572,0
23573,1
23574,0
23575,0
23576,0
23577,1
23578,1
23579,0
23580,0
23581,0
23582,0
23583,1
23584,0
23585,1
23586,0
23587,0
23588,0
23589,0
23590,0
23591,0
23592,0
23593,1
23594,1
23595,1
23596,0
23597,0
23598,1
23599,0
23600,0
23601,0
23602,0
23603,1
23604,0
23605,0
23606,1
23607,1
23608,0
23609,0
23610,0
23611,0
23612,0
23613,0
23614,0
23615,1
23616,0
23617,0
23618,0
23619,0
23620,0
23621,0
23622,0
23623,1
23624,0
23625,1
23626,1
23627,0
23628,0
23629,0
23630,0
23631,1
23632,0
23633,0
23634,0
23635,1
23636,0
23637,0
23638,1
23639,0
23640,0
23641,0
23642,1
23643,0
23644,0
23645,0
23646,0
23647,0
23648,0
23649,0
23650,0
23651,0
23652,0
23653,1
23654,1
23655,1
23656,0
23657,1
23658,0
23659,0
23660,0
23661,0
23662,0
23663,0
23664,0
23665,0
23666,1
23667,0
23668,0
23669,0
23670,0
23671,1
23672,1
23673,0
23674,0
23675,1
23676,0
23677,0
23678,1
23679,1
23680,0
23681,0
23682,0
23683,0
23684,0
23685,0
23686,0
23687,1
23688,1
23689,0
23690,0
23691,0
23692,1
23693,0
23694,0
23695,0
23696,0
23697,0
23698,0
23699,1
23700,0
23701,0
23702,1
23703,0
23704,1
23705,1
23706,0
23707,0
23708,0
23709,1
23710,1
23711,0
23712,0
23713,0
23714,0
23715,0
23716,1
23717,0
23718,0
23719,0
23720,0
23721,0
23722,1
23723,1
23724,0
23725,0
23726,0
23727,1
23728,1
23729,0
23730,0
23731,0
23732,0
23733,0
23734,1
23735,0
23736,0
23737,0
23738,1
23739,0
23740,0
23741,0
23742,1
23743,0
23744,0
23745,0
23746,0
23747,0
23748,1
23749,1
23750,0
23751,0
23752,1
23753,0
23754,0
23755,0
23756,0
23757,0
23758,1
23759,1
23760,0
23761,1
23762,0
23763,0
23764,1
23765,0
23766,0
23767,0
23768,0
23769,1
23770,1
23771,1
23772,0
23773,0
23774,1
23775,0
23776,1
23777,1
23778,1
23779,0
23780,0
23781,1
23782,0
23783,0
23784,0
23785,1
23786,0
23787,0
23788,1
23789,0
23790,1
23791,0
23792,0
23793,0
23794,0
23795,0
23796,1
23797,1
23798,0
23799,0
23800,0
23801,0
23802,0
23803,0
23804,1
23805,0
23806,0
23807,1
23808,0
23809,0
23810,0
23811,0
23812,1
23813,1
23814,1
23815,0
23816,0
23817,0
23818,1
23819,0
23820,1
23821,0
23822,0
23823,0
23824,0
23825,0
23826,1
23827,1
23828,1
23829,0
23830,0
23831,0
23832,1
23833,0
23834,0
23835,0
23836,1
23837,0
23838,0
23839,0
23840,1
23841,0
23842,0
23843,1
23844,0
23845,0
23846,0
23847,1
23848,0
23849,0
23850,0
23851,1
23852,0
23853,0
23854,1
23855,0
23856,0
23857,0
23858,0
23859,0
23860,0
23861,0
23862,0
23863,0
23864,1
23865,0
23866,0
23867,0
23868,1
23869,0
23870,1
23871,0
23872,0
23873,0
23874,0
23875,0
23876,0
23877,0
23878,1
23879,0
23880,0
23881,1
23882,0
23883,1
23884,1
23885,0
23886,1
23887,0
23888,0
23889,1
23890,0
23891,0
23892,0
23893,0
23894,0
23895,0
23896,0
23897,0
23898,1
23899,0
23900,1
23901,1
23902,1
23903,1
23904,0
23905,0
23906,0
23907,0
23908,1
23909,0
23910,0
23911,1
23912,0
23913,0
23914,1
23915,0
23916,1
23917,0
23918,0
23919,0
23920,0
23921,0
23922,1
23923,0
23924,1
23925,1
23926,1
23927,0
23928,0
23929,1
23930,1
23931,0
23932,0
23933,0
23934,0
23935,0
23936,1
23937,0
23938,0
23939,0
23940,0
23941,0
23942,0
23943,0
23944,0
23945,1
23946,1
23947,1
23948,0
23949,1
23950,0
23951,0
23952,0
23953,0
23954,0
23955,0
23956,0
23957,0
23958,0
23959,1
23960,0
23961,0
23962,0
23963,1
23964,0
23965,1
23966,0
23967,1
23968,1
23969,0
23970,0
23971,0
23972,0
23973,1
23974,0
23975,0
23976,0
23977,0
23978,1
23979,1
23980,0
23981,1
23982,0
23983,0
23984,0
23985,1
23986,1
23987,1
23988,1
23989,0
23990,1
23991,1
23992,0
23993,0
23994,0
23995,1
23996,0
23997,1
23998,0
23999,0
24000,1
24001,1
24002,0
24003,0
24004,0
24005,1
24006,1
24007,0
24008,0
24009,1
24010,1
24011,1
24012,0
24013,1
24014,0
24015,1
24016,0
24017,0
24018,0
24019,0
24020,1
24021,0
24022,0
24023,0
24024,0
24025,0
24026,0
24027,0
24028,0
24029,1
24030,1
24031,0
24032,1
24033,1
24034,0
24035,1
24036,1
24037,0
24038,1
24039,0
24040,0
24041,1
24042,0
24043,1
24044,0
24045,1
24046,0
24047,1
24048,0
24049,0
24050,0
24051,0
24052,1
24053,1
24054,0
24055,1
24056,0
24057,1
24058,0
24059,0
24060,1
24061,0
24062,0
24063,0
24064,1
24065,1
24066,1
24067,0
24068,0
24069,0
24070,0
24071,0
24072,0
24073,0
24074,0
24075,0
24076,0
24077,0
24078,0
24079,0
24080,1
24081,0
24082,0
24083,0
24084,1
24085,0
24086,0
24087,0
24088,1
24089,0
24090,0
24091,0
24092,0
24093,1
24094,0
24095,0
24096,0
24097,1
24098,0
24099,0
24100,0
24101,0
24102,0
24103,0
24104,0
24105,0
24106,0
24107,1
24108,0
24109,0
24110,0
24111,1
24112,0
24113,0
24114,0
24115,0
24116,1
24117,0
24118,0
24119,1
24120,0
24121,0
24122,0
24123,1
24124,0
24125,1
24126,1
24127,0
24128,0
24129,0
24130,1
24131,0
24132,0
24133,0
24134,0
24135,0
24136,0
24137,1
24138,1
24139,0
24140,1
24141,1
24142,0
24143,0
24144,0
24145,1
24146,0
24147,0
24148,0
24149,1
24150,1
24151,0
24152,0
24153,0
24154,0
24155,0
24156,0
24157,1
24158,0
24159,0
24160,0
24161,1
24162,1
24163,0
24164,0
24165,0
24166,0
24167,0
24168,0
24169,0
24170,1
24171,0
24172,0
24173,0
24174,1
24175,1
24176,0
24177,1
24178,1
24179,0
24180,0
24181,0
24182,0
24183,0
24184,1
24185,0
24186,0
24187,0
24188,0
24189,0
24190,0
24191,0
24192,0
24193,0
24194,0
24195,0
24196,1
24197,0
24198,0
24199,0
24200,0
24201,0
24202,0
24203,1
24204,1
24205,0
24206,0
24207,1
24208,0
24209,0
24210,1
24211,1
24212,0
24213,1
24214,1
24215,0
24216,1
24217,0
24218,0
24219,0
24220,1
24221,1
24222,1
24223,1
24224,0
24225,0
24226,0
24227,0
24228,0
24229,0
24230,1
24231,0
24232,0
24233,0
24234,0
24235,0
24236,0
24237,1
24238,0
24239,0
24240,1
24241,0
24242,0
24243,1
24244,0
24245,1
24246,1
24247,0
24248,0
24249,0
24250,0
24251,0
24252,1
24253,0
24254,1
24255,0
24256,1
24257,0
24258,1
24259,0
24260,0
24261,0
24262,1
24263,0
24264,1
24265,0
24266,1
24267,1
24268,1
24269,0
24270,0
24271,1
24272,1
24273,0
24274,0
24275,0
24276,1
24277,1
24278,1
24279,0
24280,1
24281,0
24282,1
24283,0
24284,0
24285,0
24286,0
24287,0
24288,0
24289,0
24290,0
24291,1
24292,0
24293,0
24294,1
24295,0
24296,1
24297,0
24298,1
24299,1
24300,0
24301,0
24302,0
24303,1
24304,0
24305,0
24306,0
24307,1
24308,0
24309,0
24310,0
24311,1
24312,1
24313,0
24314,0
24315,1
24316,0
24317,0
24318,1
24319,0
24320,1
24321,0
24322,1
24323,0
24324,1
24325,0
24326,0
24327,0
24328,0
24329,0
24330,1
24331,0
24332,1
24333,0
24334,0
24335,0
24336,1
24337,1
24338,0
24339,1
24340,1
24341,1
24342,0
24343,0
24344,0
24345,0
24346,0
24347,1
24348,0
24349,1
24350,1
24351,0
24352,0
24353,0
24354,0
24355,1
24356,0
24357,0
24358,0
24359,1
24360,0
24361,0
24362,0
24363,0
24364,0
24365,1
24366,0
24367,0
24368,0
24369,0
24370,0
24371,0
24372,0
24373,0
24374,0
24375,1
24376,0
24377,1
24378,0
24379,0
24380,1
24381,0
24382,1
24383,1
24384,0
24385,1
24386,0
24387,1
24388,0
24389,1
24390,0
24391,1
24392,0
24393,0
24394,0
24395,0
24396,0
24397,0
24398,0
24399,0
24400,0
24401,1
24402,0
24403,0
24404,0
24405,0
24406,0
24407,1
24408,0
24409,0
24410,0
24411,1
24412,1
24413,0
24414,1
24415,0
24416,0
24417,1
24418,0
24419,0
24420,0
24421,1
24422,0
24423,0
24424,1
24425,0
24426,0
24427,0
24428,0
24429,1
24430,0
24431,0
24432,0
24433,0
24434,0
24435,0
24436,1
24437,0
24438,0
24439,0
24440,0
24441,0
24442,0
24443,0
24444,0
24445,0
24446,0
24447,0
24448,0
24449,1
24450,0
24451,0
24452,0
24453,1
24454,1
24455,0
24456,1
24457,0
24458,1
24459,0
24460,0
24461,0
24462,1
24463,0
24464,0
24465,1
24466,0
24467,0
24468,0
24469,1
24470,0
24471,0
24472,0
24473,1
24474,0
24475,1
24476,0
24477,0
24478,1
24479,0
24480,0
24481,0
24482,0
24483,0
24484,0
24485,0
24486,0
24487,0
24488,0
24489,0
24490,1
24491,0
24492,1
24493,0
24494,0
24495,0
24496,0
24497,0
24498,0
24499,0
24500,0
24501,1
24502,0
24503,0
24504,0
24505,0
24506,0
24507,1
24508,1
24509,1
24510,0
24511,1
24512,1
24513,1
24514,1
24515,0
24516,1
24517,1
24518,0
24519,0
24520,1
24521,0
24522,1
24523,1
24524,0
24525,0
24526,0
24527,0
24528,0
24529,0
24530,1
24531,0
24532,0
24533,0
24534,0
24535,0
24536,0
24537,0
24538,0
24539,0
24540,1
24541,0
24542,0
24543,1
24544,0
24545,1
24546,1
24547,1
24548,1
24549,1
24550,1
24551,0
24552,1
24553,0
24554,0
24555,0
24556,0
24557,0
24558,1
24559,0
24560,0
24561,1
24562,0
24563,0
24564,0
24565,0
24566,0
24567,0
24568,1
24569,1
24570,0
24571,0
24572,1
24573,0
24574,0
24575,1
24576,0
24577,1
24578,0
24579,0
24580,0
24581,1
24582,1
24583,0
24584,0
24585,1
24586,1
24587,0
24588,1
24589,0
24590,0
24591,0
24592,1
24593,0
24594,0
24595,1
24596,1
24597,0
24598,0
24599,1
24600,1
24601,0
24602,1
24603,1
24604,1
24605,1
24606,1
24607,0
24608,0
24609,0
24610,0
24611,0
24612,1
24613,0
24614,0
24615,0
24616,0
24617,1
24618,1
24619,0
24620,1
24621,0
24622,1
24623,0
24624,0
24625,1
24626,1
24627,0
24628,0
24629,1
24630,0
24631,1
24632,0
24633,0
24634,0
24635,0
24636,0
24637,1
24638,1
24639,1
24640,1
24641,0
24642,0
24643,0
24644,1
24645,0
24646,0
24647,1
24648,1
24649,0
24650,0
24651,0
24652,0
24653,0
24654,1
24655,1
24656,1
24657,0
24658,0
24659,1
24660,1
24661,1
24662,0
24663,0
24664,1
24665,0
24666,1
24667,0
24668,1
24669,1
24670,1
24671,0
24672,0
24673,0
24674,0
24675,0
24676,0
24677,0
24678,1
24679,1
24680,0
24681,0
24682,0
24683,0
24684,1
24685,0
24686,0
24687,1
24688,0
24689,0
24690,0
24691,1
24692,0
24693,0
24694,0
24695,0
24696,1
24697,1
24698,1
24699,0
24700,1
24701,1
24702,0
24703,0
24704,0
24705,1
24706,0
24707,1
24708,0
24709,0
24710,0
24711,0
24712,0
24713,0
24714,0
24715,1
24716,0
24717,0
24718,0
24719,1
24720,0
24721,0
24722,0
24723,0
24724,0
24725,0
24726,1
24727,0
24728,1
24729,0
24730,0
24731,0
24732,1
24733,1
24734,0
24735,1
24736,1
24737,0
24738,0
24739,1
24740,1
24741,0
24742,0
24743,1
24744,0
24745,0
24746,0
24747,1
24748,1
24749,0
24750,0
24751,0
24752,1
24753,1
24754,1
24755,1
24756,1
24757,0
24758,0
24759,0
24760,0
24761,1
24762,0
24763,0
24764,0
24765,1
24766,1
24767,0
24768,0
24769,0
24770,1
24771,1
24772,1
24773,0
24774,0
24775,0
24776,0
24777,0
24778,1
24779,0
24780,1
24781,1
24782,1
24783,0
24784,0
24785,0
24786,0
24787,0
24788,0
24789,1
24790,0
24791,1
24792,0
24793,1
24794,0
24795,0
24796,1
24797,0
24798,1
24799,1
24800,0
24801,1
24802,0
24803,0
24804,0
24805,0
24806,0
24807,0
24808,1
24809,0
24810,0
24811,0
24812,1
24813,0
24814,0
24815,0
24816,0
24817,1
24818,1
24819,1
24820,0
24821,0
24822,1
24823,1
24824,0
24825,1
24826,0
24827,0
24828,0
24829,0
24830,0
24831,0
24832,0
24833,0
24834,0
24835,1
24836,1
24837,0
24838,1
24839,0
24840,0
24841,1
24842,1
24843,0
24844,1
24845,1
24846,0
24847,0
24848,1
24849,0
24850,0
24851,1
24852,0
24853,1
24854,0
24855,0
24856,0
24857,0
24858,0
24859,1
24860,1
24861,1
24862,0
24863,0
24864,1
24865,0
24866,0
24867,0
24868,0
24869,0
24870,1
24871,0
24872,0
24873,1
24874,0
24875,0
24876,1
24877,1
24878,0
24879,1
24880,0
24881,0
24882,0
