txn_id,customer_id,amount,merchant_category,txn_time,location,device_id
19878,1202,3475,Food,2026-04-07 19:43:28,Bangalore,220
19879,1132,1028,Food,2026-04-02 03:29:47,Pune,980
19880,1679,2539,Jewellery,2026-03-23 09:52:46,Hyderabad,922
19881,437,5131,Grocery,2026-04-08 21:48:10,Chennai,564
19882,753,3643,Electronics,2026-04-04 16:16:30,Hyderabad,1622
19883,1919,582,Jewellery,2026-04-19 10:08:06,Mumbai,1032
19884,1835,3913,Electronics,2026-04-09 10:38:04,Delhi,314
19885,870,1653,Grocery,2026-04-02 21:26:25,Bangalore,253
19886,1481,4291,Grocery,2026-04-05 08:02:14,Mumbai,1142
19887,1792,3804,Grocery,2026-04-11 03:21:45,Hyderabad,1656
19888,386,5074,Electronics,2026-03-24 05:50:58,Bangalore,1855
19889,668,3359,Food,2026-04-18 00:38:03,Mumbai,1443
19890,1133,5290,Jewellery,2026-04-09 16:21:34,Chennai,236
19891,1230,3529,Grocery,2026-04-20 17:29:22,Bangalore,714
19892,366,977,Grocery,2026-04-20 08:33:06,Chennai,105
19893,216,134,Travel,2026-03-23 13:50:20,Hyderabad,1895
19894,599,4767,Grocery,2026-03-31 08:34:05,Delhi,337
19895,1053,4683,Jewellery,2026-04-03 11:59:28,Bangalore,1648
19896,832,2604,Food,2026-04-18 22:59:00,Hyderabad,1067
19897,1870,6638,Travel,2026-04-17 04:24:28,Mumbai,269
19898,771,1295,Jewellery,2026-04-17 21:24:34,Hyderabad,1356
19899,1478,5637,Grocery,2026-04-18 17:17:12,Pune,1845
19900,536,4280,Jewellery,2026-04-19 13:00:57,Bangalore,1818
19901,1842,2067,Travel,2026-04-15 06:46:30,Hyderabad,1252
19902,629,2239,Jewellery,2026-04-05 00:35:18,Chennai,1317
19903,681,4424,Jewellery,2026-04-20 05:18:38,Delhi,609
19904,1784,3446,Grocery,2026-04-05 09:59:45,Bangalore,1209
19905,1759,2255,Food,2026-03-27 23:15:06,Bangalore,853
19906,1410,2186,Travel,2026-04-17 15:46:27,Chennai,626
19907,1464,2372,Travel,2026-04-07 23:57:45,Pune,1519
19908,556,4578,Travel,2026-04-01 16:46:04,Mumbai,1366
19909,1684,4986,Grocery,2026-03-26 18:24:43,Pune,938
19910,122,395,Travel,2026-03-30 07:58:16,Bangalore,787
19911,692,1551,Food,2026-04-15 21:35:42,Mumbai,1815
19912,1289,740,Jewellery,2026-03-28 00:45:47,Delhi,77
19913,175,2315,Travel,2026-04-14 17:03:56,Delhi,996
19914,160,552,Food,2026-03-25 03:04:29,Chennai,1847
19915,1340,943,Food,2026-04-06 05:39:13,Pune,644
19916,599,2501,Food,2026-04-17 04:34:49,Delhi,893
19917,1131,1995,Food,2026-04-13 20:17:25,Hyderabad,191
19918,1835,2626,Jewellery,2026-04-15 02:18:06,Delhi,1119
19919,1382,50,Grocery,2026-03-25 16:26:10,Delhi,506
19920,1384,3177,Food,2026-04-18 02:33:48,Delhi,1045
19921,1751,2394,Travel,2026-03-23 14:52:59,Bangalore,1078
19922,1474,1391,Food,2026-04-08 22:33:17,Hyderabad,1312
19923,40,2983,Jewellery,2026-04-18 18:55:18,Pune,1711
19924,530,2950,Jewellery,2026-04-18 16:17:31,Delhi,492
19925,801,3811,Travel,2026-04-06 17:34:26,Bangalore,1756
19926,1566,3533,Food,2026-04-05 22:24:01,Delhi,660
19927,1498,403,Grocery,2026-04-01 06:29:11,Mumbai,1482
19928,1083,4654,Electronics,2026-04-08 05:59:09,Pune,313
19929,1374,5172,Jewellery,2026-04-03 09:42:56,Delhi,1654
19930,1469,2769,Grocery,2026-04-13 03:04:29,Hyderabad,141
19931,934,4320,Travel,2026-03-28 22:22:29,Pune,811
19932,160,795,Travel,2026-04-07 19:29:13,Chennai,1254
19933,1974,3094,Food,2026-04-07 05:41:14,Hyderabad,123
19934,388,2606,Electronics,2026-03-31 04:07:11,Hyderabad,235
19935,1067,3941,Electronics,2026-03-30 11:33:43,Mumbai,151
19936,901,4786,Electronics,2026-04-19 21:07:53,Pune,1905
19937,1619,3309,Jewellery,2026-04-12 23:02:43,Pune,123
19938,1023,269,Electronics,2026-04-20 04:51:39,Mumbai,1822
19939,1111,5583,Electronics,2026-04-21 06:53:08,Mumbai,1948
19940,933,5158,Grocery,2026-04-08 20:15:44,Delhi,236
19941,1333,2211,Electronics,2026-03-23 15:32:15,Delhi,126
19942,1598,1916,Grocery,2026-04-05 17:54:13,Delhi,722
19943,314,2311,Jewellery,2026-04-16 02:35:12,Chennai,1299
19944,1407,3555,Jewellery,2026-03-27 15:26:17,Mumbai,1540
19945,1802,3975,Jewellery,2026-04-15 20:02:48,Chennai,1640
19946,1917,4709,Jewellery,2026-04-03 13:07:46,Chennai,134
19947,1176,3840,Electronics,2026-04-05 22:15:16,Chennai,1456
19948,1002,2733,Jewellery,2026-04-16 08:22:49,Mumbai,937
19949,876,2729,Travel,2026-03-28 14:02:23,Hyderabad,1592
19950,1254,1902,Jewellery,2026-04-08 11:53:06,Hyderabad,249
19951,1909,5481,Jewellery,2026-04-11 14:04:02,Bangalore,1661
19952,1527,4168,Jewellery,2026-04-20 20:15:30,Pune,1964
19953,605,3226,Electronics,2026-03-29 19:03:19,Hyderabad,1350
19954,171,2551,Food,2026-04-03 16:25:10,Pune,1378
19955,67,659,Electronics,2026-04-20 03:59:07,Hyderabad,807
19956,383,4370,Electronics,2026-04-11 04:39:18,Mumbai,822
19957,1588,3730,Jewellery,2026-03-28 09:16:30,Delhi,1621
19958,1022,3305,Food,2026-04-10 02:25:17,Pune,908
19959,1771,3237,Food,2026-04-07 18:17:11,Mumbai,349
19960,429,1055,Grocery,2026-04-07 22:53:13,Pune,1411
19961,503,3971,Food,2026-03-26 07:58:33,Chennai,1872
19962,1657,690,Grocery,2026-04-01 15:17:53,Delhi,250
19963,1717,886,Jewellery,2026-04-04 06:00:08,Pune,103
19964,1222,2636,Grocery,2026-04-01 21:33:26,Bangalore,1521
19965,1600,3166,Electronics,2026-03-26 07:36:28,Bangalore,412
19966,441,2173,Electronics,2026-04-17 07:49:32,Chennai,1922
19967,4,4663,Food,2026-04-10 16:07:50,Hyderabad,681
19968,1029,1550,Grocery,2026-04-18 11:11:58,Delhi,1581
19969,1793,50,Food,2026-04-06 13:17:22,Hyderabad,383
19970,822,3024,Jewellery,2026-03-23 14:26:48,Mumbai,1193
19971,1968,4789,Travel,2026-04-03 03:18:06,Mumbai,1615
19972,259,50,Grocery,2026-03-26 16:30:06,Mumbai,1224
19973,160,50,Grocery,2026-04-17 03:44:55,Chennai,692
19974,783,3408,Jewellery,2026-04-13 04:16:54,Bangalore,667
19975,1426,3202,Grocery,2026-04-17 16:12:36,Chennai,299
19976,1691,3103,Grocery,2026-04-04 09:05:32,Chennai,1419
19977,1564,2829,Electronics,2026-04-19 11:57:19,Hyderabad,946
19978,87,4881,Food,2026-04-01 20:24:03,Pune,1511
19979,1823,5087,Travel,2026-04-13 18:35:55,Hyderabad,1367
19980,477,1919,Grocery,2026-04-16 14:01:28,Delhi,877
19981,631,2687,Electronics,2026-04-11 23:21:58,Mumbai,1837
19982,1501,3198,Food,2026-04-14 08:50:03,Pune,1687
19983,1360,3818,Jewellery,2026-03-23 23:08:57,Pune,775
19984,160,860,Travel,2026-03-27 20:32:15,Chennai,140
19985,554,2447,Electronics,2026-04-05 12:27:00,Delhi,645
19986,158,5071,Electronics,2026-04-21 17:41:56,Chennai,477
19987,1612,3086,Electronics,2026-04-01 01:50:56,Chennai,127
19988,442,1388,Grocery,2026-04-13 00:18:04,Delhi,1702
19989,798,156,Jewellery,2026-03-31 15:14:43,Bangalore,144
19990,539,2431,Food,2026-03-28 00:06:35,Hyderabad,816
19991,1988,3867,Grocery,2026-04-18 13:42:33,Hyderabad,614
19992,1431,576,Grocery,2026-04-10 01:26:05,Delhi,1091
19993,1014,1315,Food,2026-04-09 05:30:09,Delhi,1464
19994,1108,1499,Jewellery,2026-04-11 17:17:58,Mumbai,776
19995,1550,912,Electronics,2026-03-27 11:27:33,Mumbai,491
19996,815,3849,Grocery,2026-04-17 23:00:11,Bangalore,847
19997,906,4734,Grocery,2026-04-16 22:15:25,Bangalore,1352
19998,1274,3009,Food,2026-03-25 21:25:11,Hyderabad,875
19999,300,50,Food,2026-03-28 12:25:55,Pune,562
20000,920,3905,Grocery,2026-04-03 18:53:46,Delhi,938
20001,1105,242,Food,2026-04-12 00:55:54,Pune,1898
20002,1516,438,Jewellery,2026-04-15 03:27:21,Mumbai,83
20003,1483,50,Grocery,2026-04-20 11:57:18,Pune,1397
20004,1825,2677,Jewellery,2026-03-31 15:17:46,Pune,321
20005,1496,4644,Food,2026-04-10 04:41:21,Pune,1346
20006,114,1656,Electronics,2026-04-13 08:07:34,Chennai,1217
20007,1420,3124,Electronics,2026-04-18 14:39:26,Hyderabad,1546
20008,129,1091,Travel,2026-03-29 12:38:12,Mumbai,41
20009,249,292,Food,2026-04-13 08:00:46,Mumbai,543
20010,444,4030,Grocery,2026-03-31 06:40:45,Mumbai,11
20011,1592,3146,Jewellery,2026-03-29 06:15:26,Mumbai,750
20012,479,4072,Grocery,2026-04-16 16:10:52,Delhi,1977
20013,920,5371,Travel,2026-04-05 23:53:00,Delhi,1567
20014,542,2671,Grocery,2026-03-25 04:40:47,Bangalore,37
20015,1366,858,Food,2026-04-03 19:59:30,Bangalore,1238
20016,1831,2207,Travel,2026-04-16 18:46:18,Chennai,1156
20017,509,3973,Jewellery,2026-04-08 23:16:20,Chennai,1859
20018,349,1886,Travel,2026-03-23 08:35:46,Delhi,548
20019,1276,3704,Travel,2026-04-13 18:40:01,Bangalore,143
20020,673,2065,Grocery,2026-04-07 07:20:54,Delhi,1566
20021,381,3830,Grocery,2026-04-03 11:57:47,Bangalore,1654
20022,1333,3837,Food,2026-03-31 06:45:48,Delhi,126
20023,499,3591,Travel,2026-04-09 03:52:49,Delhi,1009
20024,907,2563,Food,2026-04-01 02:00:05,Bangalore,1560
20025,1864,3718,Electronics,2026-03-30 22:50:01,Hyderabad,221
20026,813,3500,Food,2026-04-18 11:47:07,Delhi,1409
20027,1635,4374,Food,2026-04-10 05:23:00,Pune,594
20028,521,2552,Travel,2026-04-05 17:46:03,Chennai,923
20029,1292,4156,Food,2026-04-09 04:28:53,Delhi,494
20030,1924,4359,Travel,2026-04-12 15:07:59,Delhi,564
20031,1122,3039,Electronics,2026-04-09 23:27:37,Mumbai,930
20032,260,5759,Jewellery,2026-04-08 04:25:39,Delhi,1595
20033,1670,5791,Grocery,2026-03-24 05:25:10,Hyderabad,1532
20034,1044,1798,Food,2026-04-14 15:57:14,Hyderabad,674
20035,475,1739,Jewellery,2026-03-29 22:42:22,Pune,668
20036,915,4142,Jewellery,2026-04-20 21:23:40,Delhi,499
20037,379,2966,Jewellery,2026-03-26 13:36:18,Bangalore,111
20038,116,1518,Grocery,2026-04-12 21:44:52,Bangalore,806
20039,1635,2664,Grocery,2026-03-31 12:33:33,Chennai,853
20040,814,2184,Electronics,2026-03-27 03:39:41,Delhi,625
20041,598,4776,Food,2026-04-02 23:06:34,Bangalore,1088
20042,1781,4003,Jewellery,2026-04-21 07:44:56,Pune,250
20043,1132,147,Travel,2026-04-18 03:02:37,Pune,1361
20044,1340,3302,Grocery,2026-04-20 16:38:01,Pune,791
20045,1634,3531,Grocery,2026-04-04 23:44:27,Delhi,1503
20046,1556,50,Jewellery,2026-04-04 04:15:26,Mumbai,606
20047,742,1666,Food,2026-04-06 16:37:06,Chennai,1874
20048,1792,1406,Travel,2026-04-02 05:21:49,Pune,927
20049,1387,5382,Food,2026-03-27 07:39:55,Chennai,1475
20050,1210,2849,Electronics,2026-03-29 00:57:34,Hyderabad,1538
20051,1149,1421,Jewellery,2026-04-14 05:11:22,Bangalore,49
20052,1192,2162,Travel,2026-04-09 01:30:38,Mumbai,1821
20053,1487,1949,Electronics,2026-03-29 16:55:07,Chennai,1237
20054,1667,1373,Grocery,2026-04-12 04:04:01,Hyderabad,511
20055,1753,2429,Jewellery,2026-04-10 05:58:12,Bangalore,86
20056,65,2881,Grocery,2026-04-09 01:48:35,Pune,620
20057,769,1882,Electronics,2026-04-03 21:42:36,Bangalore,609
20058,678,5509,Travel,2026-03-23 19:02:51,Mumbai,1579
20059,535,1562,Electronics,2026-03-24 11:40:09,Pune,393
20060,98,507,Jewellery,2026-03-25 04:59:01,Delhi,1462
20061,1193,3045,Electronics,2026-03-29 04:52:16,Mumbai,1018
20062,1857,419,Grocery,2026-04-03 21:35:59,Hyderabad,723
20063,194,5069,Travel,2026-04-17 19:21:44,Bangalore,1303
20064,909,2997,Electronics,2026-04-12 08:18:03,Bangalore,200
20065,1931,1539,Grocery,2026-04-12 17:47:25,Pune,772
20066,1766,1699,Travel,2026-04-03 10:53:56,Mumbai,1225
20067,687,6632,Electronics,2026-04-11 23:55:23,Hyderabad,1758
20068,54,2851,Grocery,2026-04-14 19:00:09,Pune,921
20069,913,1709,Jewellery,2026-04-18 09:32:30,Pune,933
20070,1901,3486,Grocery,2026-04-09 17:13:46,Chennai,1116
20071,1091,4863,Grocery,2026-03-26 16:18:17,Pune,259
20072,1031,841,Jewellery,2026-04-13 09:00:59,Delhi,1892
20073,687,6531,Grocery,2026-03-24 21:02:33,Hyderabad,1492
20074,25,3045,Travel,2026-04-10 07:15:12,Delhi,288
20075,1917,2081,Electronics,2026-04-09 11:35:11,Chennai,1328
20076,1552,2206,Electronics,2026-04-21 03:47:39,Mumbai,763
20077,379,3150,Travel,2026-04-01 11:40:56,Bangalore,777
20078,897,2408,Food,2026-04-20 23:48:25,Pune,870
20079,1754,2029,Food,2026-04-13 02:10:40,Mumbai,224
20080,1929,360,Food,2026-03-27 18:58:05,Mumbai,1330
20081,1955,4534,Food,2026-04-01 04:33:15,Bangalore,1773
20082,1061,1073,Food,2026-04-20 16:22:24,Chennai,296
20083,103,4506,Electronics,2026-04-03 07:39:01,Mumbai,617
20084,156,1307,Electronics,2026-04-05 05:34:50,Pune,1100
20085,1849,2505,Jewellery,2026-04-07 07:44:53,Mumbai,1480
20086,612,1370,Grocery,2026-04-11 01:42:08,Delhi,118
20087,1777,6242,Travel,2026-03-30 15:55:44,Pune,1420
20088,1869,6079,Electronics,2026-03-28 21:55:51,Chennai,1540
20089,288,1668,Food,2026-03-30 10:19:59,Pune,1882
20090,1516,917,Grocery,2026-04-19 02:46:26,Mumbai,751
20091,1295,1425,Grocery,2026-04-12 12:30:07,Delhi,600
20092,828,4866,Jewellery,2026-03-29 04:52:31,Chennai,335
20093,1133,3755,Grocery,2026-04-04 20:09:38,Chennai,1707
20094,358,611,Jewellery,2026-04-01 17:59:57,Chennai,571
20095,516,853,Food,2026-04-20 08:36:44,Pune,1320
20096,696,1420,Food,2026-04-04 19:54:16,Delhi,246
20097,1461,4364,Electronics,2026-03-26 11:29:30,Chennai,686
20098,532,3086,Grocery,2026-04-08 17:07:10,Chennai,570
20099,744,5555,Food,2026-04-07 12:59:08,Bangalore,175
20100,1035,2821,Jewellery,2026-03-29 11:12:30,Chennai,348
20101,904,5427,Electronics,2026-04-14 19:17:33,Delhi,1934
20102,203,4828,Jewellery,2026-04-17 01:12:01,Delhi,1190
20103,445,4850,Food,2026-03-23 10:44:20,Pune,12
20104,198,3766,Food,2026-03-30 04:11:02,Hyderabad,1823
20105,1196,3344,Food,2026-04-15 10:59:01,Mumbai,1102
20106,1287,3011,Grocery,2026-04-22 01:43:22,Hyderabad,196
20107,485,4304,Grocery,2026-04-03 11:26:03,Delhi,930
20108,1952,4913,Food,2026-03-26 06:22:33,Hyderabad,1759
20109,1193,3606,Grocery,2026-03-29 20:16:15,Mumbai,1845
20110,1481,3835,Travel,2026-04-21 07:27:38,Mumbai,1623
20111,1010,2793,Electronics,2026-04-09 02:46:44,Bangalore,1541
20112,1110,4347,Food,2026-04-03 18:25:03,Mumbai,1129
20113,1929,1274,Travel,2026-04-19 06:55:30,Mumbai,968
20114,556,4673,Electronics,2026-04-02 04:11:18,Mumbai,1548
20115,1213,2621,Travel,2026-03-25 16:32:27,Hyderabad,846
20116,1245,1409,Grocery,2026-04-14 15:26:18,Delhi,1701
20117,538,2139,Grocery,2026-04-09 05:21:13,Delhi,1540
20118,58,5530,Travel,2026-04-03 05:17:56,Hyderabad,1104
20119,552,1270,Food,2026-04-09 21:13:35,Pune,1348
20120,581,3322,Food,2026-03-23 23:20:02,Pune,1251
20121,112,3552,Electronics,2026-04-16 20:54:50,Bangalore,978
20122,1913,5576,Jewellery,2026-04-20 14:17:29,Bangalore,970
20123,700,3370,Travel,2026-04-18 23:32:07,Bangalore,1029
20124,1824,2001,Electronics,2026-04-09 14:24:30,Mumbai,727
20125,1232,4219,Travel,2026-04-02 07:53:48,Hyderabad,281
20126,630,1909,Grocery,2026-04-01 02:24:53,Pune,1703
20127,1828,5095,Jewellery,2026-04-17 18:23:28,Pune,852
20128,1415,2228,Travel,2026-03-28 18:03:27,Pune,1278
20129,1173,50,Electronics,2026-04-12 04:56:08,Chennai,657
20130,750,2366,Jewellery,2026-04-15 12:25:19,Bangalore,117
20131,1368,654,Food,2026-03-23 21:38:40,Delhi,840
20132,770,3184,Electronics,2026-04-01 23:52:35,Hyderabad,1919
20133,1287,3756,Grocery,2026-04-15 21:36:15,Hyderabad,20
20134,975,6106,Grocery,2026-03-27 00:48:44,Bangalore,485
20135,1653,5025,Food,2026-03-25 14:30:02,Pune,881
20136,801,1064,Electronics,2026-04-04 02:11:12,Bangalore,375
20137,1378,987,Grocery,2026-03-29 08:44:39,Pune,864
20138,1645,759,Grocery,2026-03-23 14:29:28,Delhi,1248
20139,647,579,Food,2026-04-06 06:53:24,Delhi,1708
20140,1382,2246,Electronics,2026-04-11 05:28:02,Delhi,619
20141,1394,4211,Travel,2026-03-29 17:51:22,Hyderabad,1993
20142,1262,1917,Jewellery,2026-04-02 14:04:46,Pune,343
20143,1987,2336,Electronics,2026-03-27 10:28:08,Chennai,3
20144,1287,1895,Jewellery,2026-03-24 14:55:58,Hyderabad,1959
20145,1895,3025,Electronics,2026-03-30 01:35:14,Delhi,149
20146,746,2001,Jewellery,2026-04-20 14:20:40,Bangalore,1131
20147,1400,180,Jewellery,2026-03-29 18:13:58,Mumbai,460
20148,1660,50,Grocery,2026-03-28 19:38:46,Hyderabad,1410
20149,981,4566,Grocery,2026-04-14 04:47:31,Chennai,712
20150,1710,4327,Electronics,2026-03-29 08:35:30,Hyderabad,1307
20151,1611,3194,Travel,2026-04-19 12:44:17,Delhi,901
20152,1930,1090,Grocery,2026-04-06 19:53:41,Delhi,1633
20153,584,4324,Electronics,2026-03-23 07:07:43,Mumbai,566
20154,1955,3024,Travel,2026-03-26 05:02:59,Bangalore,1526
20155,1006,2721,Travel,2026-04-10 11:11:11,Bangalore,922
20156,959,3168,Electronics,2026-04-15 06:21:33,Mumbai,914
20157,505,3996,Travel,2026-04-02 09:00:33,Chennai,515
20158,1414,1577,Jewellery,2026-04-13 01:42:18,Chennai,1632
20159,523,2121,Jewellery,2026-04-17 00:06:23,Pune,89
20160,1351,3733,Food,2026-04-20 12:01:23,Delhi,1362
20161,1153,1365,Travel,2026-03-26 10:25:58,Pune,799
20162,1328,1402,Jewellery,2026-03-30 05:49:42,Pune,340
20163,1877,4222,Food,2026-03-30 16:04:59,Delhi,1457
20164,349,3394,Food,2026-04-03 22:32:00,Delhi,1759
20165,335,882,Food,2026-03-30 03:53:56,Hyderabad,1790
20166,1296,1061,Grocery,2026-04-16 21:05:16,Mumbai,905
20167,250,2726,Grocery,2026-03-31 12:22:15,Pune,378
20168,817,1158,Electronics,2026-04-11 19:04:04,Mumbai,146
20169,1138,6588,Grocery,2026-04-07 10:20:40,Pune,1792
20170,498,5639,Grocery,2026-04-09 05:17:12,Pune,1467
20171,1600,2238,Food,2026-04-14 04:22:53,Bangalore,1962
20172,1620,3456,Travel,2026-04-08 01:38:45,Delhi,1525
20173,349,2151,Electronics,2026-04-08 08:40:07,Delhi,1221
20174,1699,4529,Grocery,2026-03-24 20:29:43,Delhi,213
20175,160,1046,Travel,2026-04-07 23:39:37,Chennai,928
20176,1393,1884,Travel,2026-04-06 15:49:23,Chennai,90
20177,1180,50,Jewellery,2026-04-18 07:20:14,Mumbai,1467
20178,149,4850,Food,2026-04-06 01:48:48,Chennai,348
20179,751,2506,Electronics,2026-04-21 05:08:05,Delhi,498
20180,33,4545,Jewellery,2026-04-13 19:08:33,Hyderabad,29
20181,1817,1642,Grocery,2026-04-11 22:07:22,Mumbai,89
20182,1011,830,Jewellery,2026-03-27 03:08:18,Hyderabad,1527
20183,1308,537,Electronics,2026-04-19 09:48:51,Delhi,342
20184,1442,3796,Electronics,2026-03-25 08:20:38,Mumbai,1852
20185,707,2463,Jewellery,2026-04-16 23:58:00,Bangalore,1077
20186,403,2194,Food,2026-03-23 19:06:09,Chennai,1557
20187,1664,1075,Electronics,2026-03-28 02:58:30,Chennai,426
20188,1676,2271,Electronics,2026-04-05 03:44:47,Chennai,1343
20189,384,4335,Grocery,2026-04-03 11:44:15,Hyderabad,700
20190,493,2141,Electronics,2026-04-18 10:49:01,Mumbai,692
20191,1180,1411,Travel,2026-04-17 15:54:24,Mumbai,1347
20192,934,3464,Grocery,2026-04-05 11:55:18,Bangalore,1509
20193,1869,5691,Electronics,2026-03-24 21:32:56,Chennai,1703
20194,1056,3855,Grocery,2026-03-31 07:27:03,Chennai,861
20195,1469,3509,Food,2026-04-15 04:40:25,Mumbai,1812
20196,1991,3701,Grocery,2026-04-19 23:26:33,Delhi,1843
20197,38,1113,Food,2026-04-09 05:26:14,Delhi,539
20198,874,4318,Grocery,2026-04-18 12:47:06,Pune,278
20199,611,4493,Travel,2026-03-31 10:49:54,Bangalore,869
20200,1754,3050,Travel,2026-04-12 07:21:37,Mumbai,1081
20201,106,1903,Travel,2026-03-27 06:29:05,Chennai,1308
20202,1280,3757,Jewellery,2026-04-08 12:35:21,Pune,885
20203,750,1902,Food,2026-04-02 03:37:36,Bangalore,26
20204,957,2527,Electronics,2026-04-21 13:08:32,Bangalore,1883
20205,336,2320,Travel,2026-04-01 18:57:21,Bangalore,284
20206,128,2550,Electronics,2026-04-01 23:00:49,Bangalore,290
20207,236,4373,Travel,2026-04-18 12:53:23,Pune,860
20208,914,3760,Jewellery,2026-04-16 13:26:17,Bangalore,1417
20209,1156,1956,Jewellery,2026-04-11 08:57:52,Pune,1817
20210,179,3100,Jewellery,2026-03-28 00:20:52,Chennai,174
20211,526,1216,Food,2026-04-13 06:53:29,Pune,47
20212,551,2174,Food,2026-03-26 18:04:29,Hyderabad,341
20213,1528,3252,Electronics,2026-04-15 13:28:15,Bangalore,1560
20214,1627,2359,Travel,2026-03-29 23:47:12,Pune,1115
20215,1688,3365,Electronics,2026-04-06 23:03:17,Delhi,25
20216,1056,4629,Jewellery,2026-04-09 15:39:27,Chennai,867
20217,1817,1157,Grocery,2026-04-20 23:10:12,Mumbai,1443
20218,580,2927,Jewellery,2026-04-11 17:54:16,Hyderabad,460
20219,1703,4217,Food,2026-04-15 09:02:12,Chennai,361
20220,1411,2518,Electronics,2026-03-30 03:12:27,Hyderabad,1200
20221,1968,4227,Jewellery,2026-03-26 19:25:20,Mumbai,604
20222,1037,2538,Electronics,2026-04-12 10:14:47,Mumbai,1632
20223,892,148,Food,2026-03-24 03:59:37,Pune,1698
20224,729,1268,Grocery,2026-04-03 00:55:43,Delhi,1125
20225,546,3838,Grocery,2026-04-01 18:18:04,Hyderabad,1513
20226,1646,2091,Food,2026-03-25 17:58:11,Delhi,1169
20227,750,3633,Jewellery,2026-03-25 16:56:34,Bangalore,197
20228,1527,4798,Travel,2026-04-04 07:47:00,Mumbai,1149
20229,1501,2360,Food,2026-04-06 16:55:25,Bangalore,591
20230,1970,50,Jewellery,2026-04-14 20:39:35,Bangalore,728
20231,602,4261,Travel,2026-03-28 19:49:35,Hyderabad,41
20232,558,3336,Travel,2026-03-26 01:12:44,Hyderabad,1576
20233,781,4848,Jewellery,2026-03-25 11:33:26,Hyderabad,657
20234,1893,3134,Grocery,2026-03-30 00:18:28,Chennai,727
20235,1386,4804,Food,2026-03-27 03:04:23,Hyderabad,54
20236,628,4796,Grocery,2026-04-18 11:18:13,Chennai,435
20237,559,5883,Food,2026-04-16 19:15:58,Bangalore,1319
20238,855,3343,Electronics,2026-04-18 11:30:12,Pune,951
20239,319,1775,Grocery,2026-04-05 10:06:02,Bangalore,1034
20240,1167,50,Electronics,2026-04-11 05:40:11,Mumbai,456
20241,1425,2388,Travel,2026-04-13 19:06:39,Bangalore,1770
20242,1577,5248,Travel,2026-04-16 18:41:22,Mumbai,551
20243,510,1429,Electronics,2026-04-19 16:33:06,Pune,152
20244,856,1583,Grocery,2026-03-26 18:24:54,Pune,1196
20245,1192,3792,Food,2026-04-08 05:14:59,Mumbai,1739
20246,29,3268,Food,2026-04-06 21:57:14,Chennai,945
20247,1540,647,Jewellery,2026-04-04 20:43:26,Hyderabad,766
20248,709,1062,Jewellery,2026-04-05 12:21:06,Delhi,1143
20249,103,5802,Jewellery,2026-04-09 07:50:17,Mumbai,1037
20250,1848,5104,Jewellery,2026-03-30 14:16:46,Mumbai,74
20251,729,1268,Travel,2026-04-05 02:16:14,Delhi,1062
20252,965,2976,Travel,2026-04-14 23:47:34,Delhi,128
20253,1141,1185,Grocery,2026-04-10 13:47:35,Mumbai,1079
20254,834,1515,Grocery,2026-04-09 17:37:38,Bangalore,1914
20255,1720,5563,Travel,2026-04-04 19:42:15,Mumbai,158
20256,1606,2559,Food,2026-03-25 03:52:24,Pune,1370
20257,1870,4135,Travel,2026-04-18 22:22:05,Mumbai,1635
20258,779,5882,Grocery,2026-04-15 17:03:59,Delhi,1434
20259,867,2015,Food,2026-04-17 22:22:15,Bangalore,1115
20260,1165,1724,Food,2026-04-02 07:28:55,Pune,724
20261,779,5540,Grocery,2026-04-05 04:31:42,Hyderabad,970
20262,703,565,Jewellery,2026-04-02 02:45:00,Delhi,1082
20263,1794,4075,Grocery,2026-04-08 14:32:17,Chennai,1842
20264,355,50,Grocery,2026-04-17 21:16:34,Bangalore,1466
20265,87,2874,Travel,2026-04-14 03:49:18,Delhi,364
20266,582,1154,Jewellery,2026-03-26 19:50:47,Hyderabad,1213
20267,1776,3399,Electronics,2026-04-15 17:18:29,Delhi,1447
20268,1146,3294,Travel,2026-04-07 16:46:12,Delhi,270
20269,1816,3947,Electronics,2026-04-01 20:37:54,Mumbai,181
20270,419,1113,Food,2026-04-04 15:53:15,Mumbai,652
20271,1788,2609,Jewellery,2026-04-07 14:41:25,Pune,1483
20272,284,3075,Grocery,2026-04-12 00:43:16,Bangalore,556
20273,657,1842,Electronics,2026-04-10 15:46:42,Mumbai,1642
20274,718,3352,Electronics,2026-03-30 17:10:22,Mumbai,55
20275,1174,4951,Electronics,2026-04-08 16:57:34,Chennai,1684
20276,333,50,Jewellery,2026-04-04 04:32:22,Pune,265
20277,1474,1835,Electronics,2026-04-13 11:19:24,Hyderabad,90
20278,1824,4204,Jewellery,2026-03-29 09:25:35,Hyderabad,178
20279,225,1819,Grocery,2026-04-05 11:49:23,Hyderabad,1275
20280,1073,1957,Food,2026-04-09 06:36:56,Chennai,594
20281,925,1282,Electronics,2026-04-10 04:40:51,Mumbai,1932
20282,1903,4129,Food,2026-04-08 09:24:47,Chennai,624
20283,1125,3336,Food,2026-03-23 07:19:07,Chennai,734
20284,1498,145,Food,2026-03-30 10:58:29,Mumbai,1612
20285,551,1783,Jewellery,2026-04-14 04:51:22,Hyderabad,489
20286,594,5310,Grocery,2026-03-31 02:06:08,Bangalore,208
20287,510,398,Jewellery,2026-04-13 20:14:12,Pune,1495
20288,327,4348,Travel,2026-04-15 20:07:19,Mumbai,1971
